id,name,mass (g),fall,year,GeoLocation
445,Al Huqf 012,402.75,Found,2003,"(19.80252, 57.32137)"
446,Al Rais,160,Fell,1957,"(24.41667, 39.51667)"
447,Al Zarnkh,700,Fell,2001,"(13.66033, 28.96)"
448,Alais,6000,Fell,1806,"(44.11667, 4.08333)"
449,Alamogordo,13600,Found,1938,"(32.9, -105.93333)"
450,Alamosa,1800,Found,1937,"(37.46667, -105.86667)"
452,Alatage,37500,Found,1959,"(42.33333, 93.0)"
453,Albareto,2000,Fell,1766,"(44.65, 11.01667)"
454,Alberta,625,Fell,1949,"(2.0, 22.66667)"
455,Albin (pallasite),37600,Found,1915,"(41.5, -104.1)"
456,Albin (stone),15400,Found,1949,"(41.41667, -104.1)"
457,Albion,12280,Found,1966,"(46.83333, -117.25)"
458,Alby sur Chéran,252,Fell,2002,"(45.82133, 6.01533)"
459,Aldama (a),11000,Found,1985,"(28.83333, -105.86667)"
460,Aldama (b),66.5,Found,1996,"(25.05, -106.0)"
461,Aldsworth,700,Fell,1835,"(51.78333, -1.78333)"
462,Aleppo,3200,Fell,1873,"(36.23333, 37.13333)"
463,Alessandria,908,Fell,1860,"(44.88333, 8.75)"
464,Alexander County,192,Found,1875,"(35.75, -81.25)"
465,Alexandrovsky,9251,Fell,1900,"(50.95, 31.81667)"
466,Alfianello,228000,Fell,1883,"(45.26667, 10.15)"
467,Algarrobo,1280,Found,1959,"(-27.08333, -70.58333)"
468,al-Ghanim (iron),500,Found,1960,"(19.83333, 54.08333)"
469,al-Ghanim (stone),3755,Found,1960,"(19.7, 53.96667)"
470,Algoma,4100,Found,1887,"(44.65, -87.46667)"
471,Alikatnima,20000,Found,1931,"(-23.33333, 134.11667)"
472,Aliskerovo,58400,Found,1977,"(67.88333, 167.5)"
473,al-Jimshan,11450,Found,1955,"(20.7, 52.83333)"
474,Alkali,30.47,Found,1998,"(37.86667, -117.4)"
475,Alkhamasin,1200000,Found,1973,"(20.6, 44.88333)"
476,Allan Hills 82100,24.3,Found,1982,"(-76.97691, 156.93841)"
477,Allan Hills 82101,29.1,Found,1982,"(-76.88426, 156.93086)"
478,Allan Hills 82102,48.1,Found,1982,"(-77.04666, 157.24407)"
479,Allan Hills 82103,2529.2,Found,1982,"(-76.89661, 156.99137)"
480,Allan Hills 82104,398.8,Found,1982,"(-77.05074, 157.19834)"
481,Allan Hills 82105,363.3,Found,1982,"(-77.04867, 157.18333)"
482,Allan Hills 82106,35.1,Found,1982,"(-77.03788, 157.2516)"
483,Allan Hills 82107,9.2,Found,1982,"(-76.97697, 156.91541)"
484,Allan Hills 82108,13.5,Found,1982,"(-76.96353, 156.9203)"
485,Allan Hills 82109,47.2,Found,1982,"(-77.02778, 157.03028)"
486,Allan Hills 82110,39.3,Found,1982,"(-77.03342, 157.25235)"
487,Allan Hills 82111,63,Found,1982,"(-76.91278, 156.97551)"
488,Allan Hills 82112,28.3,Found,1982,"(-76.96674, 156.91777)"
489,Allan Hills 82113,61.2,Found,1982,"(-76.97126, 156.90291)"
490,Allan Hills 82114,40.7,Found,1982,"(-77.03648, 157.23968)"
491,Allan Hills 82115,48.5,Found,1982,"(-76.97442, 156.90877)"
492,Allan Hills 82116,18.4,Found,1982,"(-77.03694, 157.04639)"
493,Allan Hills 82117,4.2,Found,1982,"(-77.04025, 157.2305)"
494,Allan Hills 82118,110.9,Found,1982,"(-77.04408, 157.2676)"
495,Allan Hills 82119,23.9,Found,1982,"(-76.9791, 156.92267)"
496,Allan Hills 82120,7.2,Found,1982,"(-76.90581, 157.00988)"
497,Allan Hills 82121,2.4,Found,1982,"(-77.03722, 157.23658)"
498,Allan Hills 82122,142,Found,1982,"(-76.98507, 156.90009)"
499,Allan Hills 82123,110.8,Found,1982,"(-76.94677, 156.92971)"
500,Allan Hills 82124,25.8,Found,1982,"(-77.03811, 157.24166)"
501,Allan Hills 82125,178.4,Found,1982,"(-76.98262, 156.90998)"
502,Allan Hills 82126,139.9,Found,1982,"(-76.90692, 157.0235)"
503,Allan Hills 82127,5.1,Found,1982,"(-76.96966, 156.90165)"
504,Allan Hills 82128,15.2,Found,1982,"(-76.96339, 156.91969)"
505,Allan Hills 82129,14.1,Found,1982,"(-76.97495, 156.91895)"
506,Allan Hills 82130,44.6,Found,1982,"(-77.04237, 157.25116)"
507,Allan Hills 82131,1,Found,1982,"(-76.88366, 156.92815)"
508,Allan Hills 82132,5.9,Found,1982,"(-76.97583, 156.94856)"
509,Allan Hills 82133,19.7,Found,1982,"(-76.90256, 157.02793)"
510,Allan Hills 82134,28.2,Found,1982,"(-76.88761, 156.93792)"
511,Allan Hills 82135,12.1,Found,1982,"(-76.91276, 156.97559)"
512,Allan Hills 82136,4.3,Found,1982,"(-76.90694, 157.02548)"
513,Allan Hills 82137,10.8,Found,1982,"(-77.02778, 157.02833)"
514,Allan Hills 82138,5,Found,1982,"(-76.97795, 156.92687)"
515,Allan Hills 82139,0.2,Found,1982,"(-77.05047, 157.25814)"
516,Allan Hills 82140,0.3,Found,1982,"(-77.04673, 157.28252)"
517,Allan Hills 82141,0.6,Found,1982,"(-77.03743, 157.23679)"
518,Allan Hills 82142,20,Found,1982,"(-76.89166, 156.96457)"
519,Allan Hills 82143,3.5,Found,1982,"(-76.92489, 156.93821)"
520,Allan Hills 82144,7.3,Found,1982,"(-77.04713, 157.28227)"
521,Allan Hills 83001,1568.6,Found,1983,"(-76.72109, 158.73715)"
522,Allan Hills 83002,367.1,Found,1983,"(-76.71158, 158.77453)"
523,Allan Hills 83003,321.8,Found,1983,"(-76.71111, 159.42472)"
524,Allan Hills 83004,813.9,Found,1983,"(-76.81849, 158.15713)"
525,Allan Hills 83005,227.9,Found,1983,"(-76.74472, 159.40472)"
526,Allan Hills 83006,230.2,Found,1983,"(-76.7188, 158.77155)"
527,Allan Hills 83007,285,Found,1983,"(-76.76806, 159.33944)"
528,Allan Hills 83008,272,Found,1983,"(-76.69167, 159.37306)"
529,Allan Hills 83009,1.7,Found,1983,"(-76.82204, 158.20666)"
530,Allan Hills 83010,395.2,Found,1983,"(-76.76991, 158.1405)"
531,Allan Hills 83011,213.3,Found,1983,"(-76.69389, 159.3875)"
532,Allan Hills 83012,202.7,Found,1983,"(-76.71356, 158.77754)"
533,Allan Hills 83013,246.3,Found,1983,"(-76.75889, 159.34611)"
534,Allan Hills 83014,1.3,Found,1983,"(-76.82229, 158.23233)"
535,Allan Hills 83015,3.1,Found,1983,"(-76.82221, 158.21305)"
536,Allan Hills 83016,4.1,Found,1983,"(-76.82256, 158.20601)"
537,Allan Hills 83017,0.6,Found,1983,"(-76.82235, 158.20609)"
538,Allan Hills 83018,3.7,Found,1983,"(-76.82236, 158.24213)"
539,Allan Hills 83019,2.6,Found,1983,"(-76.82229, 158.24188)"
540,Allan Hills 83020,2.9,Found,1983,"(-76.81315, 158.06767)"
541,Allan Hills 83021,42.4,Found,1983,"(-76.69694, 159.39028)"
542,Allan Hills 83022,5.4,Found,1983,"(-76.81791, 158.19091)"
543,Allan Hills 83023,4.2,Found,1983,"(-76.82248, 158.20557)"
544,Allan Hills 83024,6.2,Found,1983,"(-76.82106, 158.21255)"
545,Allan Hills 83025,77.8,Found,1983,"(-76.69139, 159.3825)"
546,Allan Hills 83026,0.1,Found,1983,"(-76.82234, 158.21493)"
547,Allan Hills 83027,2.7,Found,1983,"(-76.82234, 158.215)"
548,Allan Hills 83028,16,Found,1983,"(-76.72278, 159.36972)"
549,Allan Hills 83029,96.2,Found,1983,"(-76.8243, 158.22801)"
550,Allan Hills 83030,48.7,Found,1983,"(-76.69111, 159.38444)"
551,Allan Hills 83031,10.4,Found,1983,"(-76.69361, 159.39167)"
552,Allan Hills 83032,2.9,Found,1983,"(-76.82214, 158.23429)"
553,Allan Hills 83033,20.7,Found,1983,"(-76.69167, 159.38472)"
554,Allan Hills 83034,6.5,Found,1983,"(-76.69944, 159.39056)"
555,Allan Hills 83035,1.2,Found,1983,"(-76.82228, 158.21366)"
556,Allan Hills 83036,24.3,Found,1983,"(-76.69639, 159.39556)"
557,Allan Hills 83037,2.5,Found,1983,"(-76.82235, 158.21503)"
558,Allan Hills 83038,86.5,Found,1983,"(-76.71769, 159.36411)"
559,Allan Hills 83039,6.3,Found,1983,"(-76.69806, 159.3975)"
560,Allan Hills 83040,77.9,Found,1983,"(-76.69083, 159.37139)"
561,Allan Hills 83041,0.3,Found,1983,"(-76.82236, 158.21482)"
562,Allan Hills 83042,0.5,Found,1983,"(-76.81765, 158.19001)"
563,Allan Hills 83043,2.7,Found,1983,"(-76.82199, 158.21505)"
564,Allan Hills 83044,4.8,Found,1983,"(-76.82133, 158.17741)"
565,Allan Hills 83045,1.6,Found,1983,"(-76.82268, 158.21812)"
566,Allan Hills 83046,32.9,Found,1983,"(-76.82584, 158.22437)"
567,Allan Hills 83047,20,Found,1983,"(-76.69917, 159.39861)"
568,Allan Hills 83048,2.3,Found,1983,"(-76.69694, 159.39695)"
569,Allan Hills 83049,6.1,Found,1983,"(-76.69167, 159.38528)"
570,Allan Hills 83050,9.7,Found,1983,"(-76.69389, 159.3875)"
571,Allan Hills 83051,16.5,Found,1983,"(-76.71667, 159.66667)"
572,Allan Hills 83052,52.8,Found,1983,"(-76.82326, 158.21348)"
573,Allan Hills 83053,63.2,Found,1983,"(-76.71838, 158.76949)"
574,Allan Hills 83054,16.8,Found,1983,"(-76.82277, 158.21888)"
575,Allan Hills 83055,18.4,Found,1983,"(-76.69889, 159.39833)"
576,Allan Hills 83056,1.4,Found,1983,"(-76.82197, 158.21415)"
577,Allan Hills 83057,62.9,Found,1983,"(-76.69389, 159.38945)"
578,Allan Hills 83058,29.2,Found,1983,"(-76.80682, 158.03566)"
579,Allan Hills 83059,3.5,Found,1983,"(-76.82193, 158.21327)"
580,Allan Hills 83060,8.8,Found,1983,"(-76.74, 159.38167)"
581,Allan Hills 83061,33.6,Found,1983,"(-76.71602, 158.73123)"
582,Allan Hills 83062,76.9,Found,1983,"(-76.71893, 158.771)"
583,Allan Hills 83063,16.9,Found,1983,"(-76.77111, 159.2875)"
584,Allan Hills 83064,12.4,Found,1983,"(-76.72038, 158.76546)"
585,Allan Hills 83065,53.6,Found,1983,"(-76.71088, 158.78134)"
586,Allan Hills 83066,45.9,Found,1983,"(-76.71951, 158.76862)"
587,Allan Hills 83067,95.8,Found,1983,"(-76.74194, 159.38083)"
588,Allan Hills 83068,0.8,Found,1983,"(-76.81435, 158.13615)"
589,Allan Hills 83069,78.2,Found,1983,"(-76.69944, 159.12306)"
590,Allan Hills 83070,215.7,Found,1983,"(-76.82202, 158.13059)"
591,Allan Hills 83071,4.9,Found,1983,"(-76.69917, 159.39861)"
592,Allan Hills 83072,1.6,Found,1983,"(-76.8128, 158.11533)"
593,Allan Hills 83073,49.2,Found,1983,"(-76.71424, 158.80149)"
594,Allan Hills 83074,6.4,Found,1983,"(-76.77046, 158.15787)"
595,Allan Hills 83100,3019,Found,1983,"(-76.71667, 159.66667)"
596,Allan Hills 83101,639.2,Found,1983,"(-76.98533, 156.87608)"
597,Allan Hills 83102,1786.2,Found,1983,"(-77.04164, 157.15458)"
598,Allan Hills 83103,51.8,Found,1983,"(-76.96968, 156.9094)"
599,Allan Hills 83104,2.1,Found,1983,"(-76.96391, 156.90554)"
600,Allan Hills 83105,0.7,Found,1983,"(-77.04139, 157.05861)"
601,Allan Hills 83106,22.3,Found,1983,"(-76.96393, 156.90753)"
602,Allan Hills 83107,38.4,Found,1983,"(-76.987, 156.87283)"
603,Allan Hills 83108,1519.4,Found,1983,"(-77.04639, 157.07722)"
604,Allan Hills 84001,1930.9,Found,1984,"(-76.92031, 156.77355)"
605,Allan Hills 84002,7554,Found,1984,"(-76.74254, 158.82886)"
606,Allan Hills 84003,3088.7,Found,1984,"(-76.73217, 158.6696)"
607,Allan Hills 84004,9000,Found,1984,"(-76.73156, 158.67942)"
608,Allan Hills 84005,12000,Found,1984,"(-76.89102, 156.89321)"
609,Allan Hills 84006,16000,Found,1984,"(-76.76228, 158.77438)"
610,Allan Hills 84007,705.6,Found,1984,"(-76.87783, 158.50193)"
611,Allan Hills 84008,301.6,Found,1984,"(-76.88238, 158.57931)"
612,Allan Hills 84009,335.6,Found,1984,"(-76.86569, 158.52417)"
613,Allan Hills 84010,303,Found,1984,"(-76.88572, 158.61378)"
614,Allan Hills 84011,138.2,Found,1984,"(-76.87851, 158.61831)"
615,Allan Hills 84012,224.7,Found,1984,"(-76.88304, 158.53214)"
616,Allan Hills 84013,159.9,Found,1984,"(-76.8982, 158.59203)"
617,Allan Hills 84014,49.4,Found,1984,"(-76.88435, 158.67508)"
618,Allan Hills 84015,263.9,Found,1984,"(-76.88495, 158.60279)"
619,Allan Hills 84016,149.7,Found,1984,"(-76.88429, 158.58777)"
620,Allan Hills 84017,79.8,Found,1984,"(-76.88322, 158.662)"
621,Allan Hills 84018,81.7,Found,1984,"(-76.86224, 158.51818)"
622,Allan Hills 84019,93.2,Found,1984,"(-76.84714, 158.50969)"
623,Allan Hills 84020,191.1,Found,1984,"(-76.86997, 158.53785)"
624,Allan Hills 84021,35.7,Found,1984,"(-76.85453, 158.50622)"
625,Allan Hills 84022,12.5,Found,1984,"(-76.77022, 158.80784)"
626,Allan Hills 84023,262.4,Found,1984,"(-76.89846, 158.58451)"
627,Allan Hills 84024,194.4,Found,1984,"(-76.872, 158.54311)"
628,Allan Hills 84025,4.6,Found,1984,"(-77.02267, 157.02695)"
629,Allan Hills 84027,8,Found,1984,"(-76.90111, 156.78436)"
630,Allan Hills 84028,735.9,Found,1984,"(-76.77066, 158.8921)"
631,Allan Hills 84029,119.8,Found,1984,"(-77.04239, 157.07331)"
632,Allan Hills 84030,6.2,Found,1984,"(-77.04114, 157.08925)"
633,Allan Hills 84031,12.5,Found,1984,"(-77.03891, 157.07356)"
634,Allan Hills 84032,7.9,Found,1984,"(-77.0394, 157.07168)"
635,Allan Hills 84033,60.4,Found,1984,"(-76.74378, 158.8388)"
636,Allan Hills 84034,44.1,Found,1984,"(-77.03948, 157.0721)"
637,Allan Hills 84035,3.2,Found,1984,"(-76.99221, 156.97646)"
638,Allan Hills 84036,2.8,Found,1984,"(-76.89532, 156.83534)"
639,Allan Hills 84037,3,Found,1984,"(-76.97931, 156.96098)"
640,Allan Hills 84038,12.3,Found,1984,"(-76.88906, 157.05112)"
641,Allan Hills 84039,32.8,Found,1984,"(-76.89316, 156.95714)"
642,Allan Hills 84040,28.7,Found,1984,"(-77.0397, 157.0719)"
643,Allan Hills 84041,1.3,Found,1984,"(-76.99528, 156.97546)"
644,Allan Hills 84042,51.3,Found,1984,"(-77.04288, 157.07299)"
645,Allan Hills 84043,16.8,Found,1984,"(-77.03954, 157.07239)"
646,Allan Hills 84044,147.4,Found,1984,"(-77.04295, 157.07145)"
647,Allan Hills 84045,11.4,Found,1984,"(-77.03943, 157.07162)"
648,Allan Hills 84046,1.5,Found,1984,"(-76.97908, 156.96165)"
649,Allan Hills 84047,4.4,Found,1984,"(-77.03953, 157.07168)"
650,Allan Hills 84048,12.6,Found,1984,"(-77.03936, 157.07256)"
651,Allan Hills 84049,29.4,Found,1984,"(-77.03955, 157.07117)"
652,Allan Hills 84050,3.2,Found,1984,"(-77.01641, 156.97949)"
653,Allan Hills 84051,34.3,Found,1984,"(-77.03939, 157.07174)"
654,Allan Hills 84052,10.5,Found,1984,"(-76.95067, 156.93497)"
655,Allan Hills 84053,5.2,Found,1984,"(-77.02037, 157.00819)"
656,Allan Hills 84054,19.4,Found,1984,"(-76.7406, 158.81318)"
657,Allan Hills 84055,6900.5,Found,1984,"(-76.72944, 158.74157)"
658,Allan Hills 84056,2140.3,Found,1984,"(-76.71667, 159.66667)"
659,Allan Hills 84057,368.2,Found,1984,"(-76.83592, 158.25518)"
660,Allan Hills 84058,2002.5,Found,1984,"(-77.02175, 156.99984)"
661,Allan Hills 84059,856.9,Found,1984,"(-76.76988, 158.80378)"
662,Allan Hills 84060,338.9,Found,1984,"(-76.89371, 156.98032)"
663,Allan Hills 84061,676.4,Found,1984,"(-76.99289, 156.95507)"
664,Allan Hills 84062,958.2,Found,1984,"(-76.92062, 156.8752)"
665,Allan Hills 84063,759.6,Found,1984,"(-76.98268, 156.9338)"
666,Allan Hills 84064,1889.1,Found,1984,"(-76.91491, 156.9387)"
667,Allan Hills 84065,1641.7,Found,1984,"(-76.89909, 156.83414)"
668,Allan Hills 84066,355.8,Found,1984,"(-76.72597, 158.64803)"
669,Allan Hills 84067,391.2,Found,1984,"(-76.72477, 158.71596)"
670,Allan Hills 84068,1114.1,Found,1984,"(-76.92766, 156.94055)"
671,Allan Hills 84069,1136.3,Found,1984,"(-76.75137, 158.84018)"
672,Allan Hills 84070,3951.7,Found,1984,"(-76.90824, 156.8802)"
673,Allan Hills 84071,797.7,Found,1984,"(-76.71667, 159.66667)"
674,Allan Hills 84072,720.9,Found,1984,"(-76.83571, 158.26384)"
675,Allan Hills 84073,630.6,Found,1984,"(-76.91608, 156.97014)"
676,Allan Hills 84074,757.5,Found,1984,"(-77.02126, 156.98388)"
677,Allan Hills 84075,788.6,Found,1984,"(-76.72144, 158.76413)"
678,Allan Hills 84076,368.7,Found,1984,"(-76.99148, 156.96855)"
679,Allan Hills 84077,276.4,Found,1984,"(-76.96265, 156.92887)"
680,Allan Hills 84078,283.3,Found,1984,"(-77.0238, 157.01072)"
681,Allan Hills 84079,749.6,Found,1984,"(-76.90892, 156.87924)"
682,Allan Hills 84080,286.8,Found,1984,"(-76.89722, 156.8853)"
683,Allan Hills 84081,612.3,Found,1984,"(-76.92365, 156.95124)"
684,Allan Hills 84082,556.6,Found,1984,"(-76.89074, 157.05899)"
685,Allan Hills 84083,419.7,Found,1984,"(-76.76679, 158.79649)"
686,Allan Hills 84084,331.8,Found,1984,"(-76.89684, 156.88501)"
687,Allan Hills 84085,554.2,Found,1984,"(-76.72553, 158.71679)"
688,Allan Hills 84086,234,Found,1984,"(-77.04172, 157.02258)"
689,Allan Hills 84087,314.6,Found,1984,"(-76.90892, 156.8798)"
690,Allan Hills 84088,297.5,Found,1984,"(-76.90225, 156.92287)"
691,Allan Hills 84089,303.8,Found,1984,"(-76.90637, 156.96454)"
692,Allan Hills 84090,201.8,Found,1984,"(-76.82607, 158.22142)"
693,Allan Hills 84091,214.6,Found,1984,"(-77.03872, 157.21351)"
694,Allan Hills 84092,213.9,Found,1984,"(-76.89987, 156.97472)"
695,Allan Hills 84093,113.5,Found,1984,"(-76.86669, 158.52076)"
696,Allan Hills 84094,207.6,Found,1984,"(-76.87818, 157.00095)"
697,Allan Hills 84095,276.8,Found,1984,"(-76.93506, 156.91791)"
698,Allan Hills 84096,293.6,Found,1984,"(-76.83027, 158.31856)"
699,Allan Hills 84097,388.7,Found,1984,"(-76.91001, 156.72089)"
700,Allan Hills 84098,260.5,Found,1984,"(-76.87519, 156.98999)"
701,Allan Hills 84099,150.3,Found,1984,"(-76.87679, 156.99721)"
702,Allan Hills 84100,110.3,Found,1984,"(-76.74282, 158.83369)"
703,Allan Hills 84101,220.9,Found,1984,"(-76.71667, 159.66667)"
704,Allan Hills 84102,213.9,Found,1984,"(-76.91024, 156.79453)"
705,Allan Hills 84103,137.5,Found,1984,"(-76.75705, 158.76999)"
706,Allan Hills 84104,201.1,Found,1984,"(-77.01648, 156.97919)"
707,Allan Hills 84105,260.9,Found,1984,"(-76.75498, 158.76252)"
708,Allan Hills 84106,94.7,Found,1984,"(-76.88744, 156.93344)"
709,Allan Hills 84107,134.1,Found,1984,"(-77.04441, 157.14714)"
710,Allan Hills 84108,214.8,Found,1984,"(-76.90198, 156.76583)"
711,Allan Hills 84109,245.9,Found,1984,"(-76.75371, 158.76659)"
712,Allan Hills 84110,318.5,Found,1984,"(-76.75568, 158.76154)"
713,Allan Hills 84111,131.5,Found,1984,"(-76.74202, 159.28689)"
714,Allan Hills 84112,145.8,Found,1984,"(-76.90657, 156.81312)"
715,Allan Hills 84113,212.1,Found,1984,"(-76.74688, 158.8072)"
716,Allan Hills 84114,119.9,Found,1984,"(-76.9768, 156.91717)"
717,Allan Hills 84115,194.5,Found,1984,"(-77.04366, 157.09028)"
718,Allan Hills 84116,56.2,Found,1984,"(-76.82442, 158.38274)"
719,Allan Hills 84117,71.8,Found,1984,"(-76.9095, 156.69457)"
720,Allan Hills 84118,113.7,Found,1984,"(-76.72107, 159.35988)"
721,Allan Hills 84119,33.8,Found,1984,"(-76.90169, 156.78514)"
722,Allan Hills 84120,129,Found,1984,"(-76.90505, 156.94032)"
723,Allan Hills 84121,141.4,Found,1984,"(-76.72513, 158.7146)"
724,Allan Hills 84122,81.4,Found,1984,"(-76.67555, 159.30823)"
725,Allan Hills 84123,96.6,Found,1984,"(-76.74281, 158.83348)"
726,Allan Hills 84124,114.5,Found,1984,"(-76.72475, 158.7157)"
727,Allan Hills 84125,76.4,Found,1984,"(-76.73658, 158.8256)"
728,Allan Hills 84126,41.2,Found,1984,"(-76.89442, 156.85552)"
729,Allan Hills 84127,83.8,Found,1984,"(-76.70706, 158.73423)"
730,Allan Hills 84128,2.1,Found,1984,"(-76.71094, 158.74709)"
731,Allan Hills 84129,37.6,Found,1984,"(-76.91616, 156.82442)"
732,Allan Hills 84130,45.1,Found,1984,"(-76.71597, 159.36685)"
733,Allan Hills 84131,107.9,Found,1984,"(-76.72553, 158.71352)"
734,Allan Hills 84132,157.8,Found,1984,"(-77.01706, 156.96282)"
735,Allan Hills 84133,70.5,Found,1984,"(-76.90232, 156.83867)"
736,Allan Hills 84134,113.4,Found,1984,"(-76.90037, 156.77608)"
737,Allan Hills 84135,31.3,Found,1984,"(-76.97272, 156.90759)"
738,Allan Hills 84136,83.5,Found,1984,"(-77.03962, 157.14771)"
739,Allan Hills 84137,145.4,Found,1984,"(-76.72618, 158.71187)"
740,Allan Hills 84138,20.2,Found,1984,"(-76.71035, 158.78026)"
741,Allan Hills 84139,157.1,Found,1984,"(-76.7528, 158.76289)"
742,Allan Hills 84140,164,Found,1984,"(-77.0238, 156.99656)"
743,Allan Hills 84141,130.3,Found,1984,"(-76.90681, 156.84795)"
744,Allan Hills 84142,78.5,Found,1984,"(-77.01141, 156.94615)"
745,Allan Hills 84143,74.3,Found,1984,"(-76.75194, 158.80602)"
746,Allan Hills 84144,53.9,Found,1984,"(-76.96327, 156.92228)"
747,Allan Hills 84145,19.2,Found,1984,"(-76.95195, 156.91759)"
748,Allan Hills 84146,33.2,Found,1984,"(-76.70911, 158.73826)"
749,Allan Hills 84147,54.2,Found,1984,"(-76.91719, 156.88659)"
750,Allan Hills 84148,168.4,Found,1984,"(-76.72522, 158.71588)"
751,Allan Hills 84149,12,Found,1984,"(-76.71033, 158.78075)"
752,Allan Hills 84150,20,Found,1984,"(-77.02435, 156.97828)"
753,Allan Hills 84151,112.4,Found,1984,"(-76.75323, 158.76609)"
754,Allan Hills 84152,6.4,Found,1984,"(-76.98859, 156.96088)"
755,Allan Hills 84153,242.9,Found,1984,"(-76.97272, 156.90759)"
756,Allan Hills 84154,87.6,Found,1984,"(-76.90682, 156.71998)"
757,Allan Hills 84155,113.9,Found,1984,"(-76.90557, 156.85267)"
758,Allan Hills 84156,27.8,Found,1984,"(-76.68787, 159.35846)"
759,Allan Hills 84157,88.6,Found,1984,"(-76.87213, 156.98764)"
760,Allan Hills 84158,53.7,Found,1984,"(-76.89695, 156.9656)"
761,Allan Hills 84159,100.8,Found,1984,"(-76.72351, 158.70345)"
762,Allan Hills 84160,53.9,Found,1984,"(-76.92288, 156.81638)"
763,Allan Hills 84161,82.9,Found,1984,"(-76.71086, 158.72872)"
764,Allan Hills 84162,42.3,Found,1984,"(-76.71427, 158.77844)"
765,Allan Hills 84163,134.9,Found,1984,"(-76.89216, 157.07175)"
766,Allan Hills 84164,101.4,Found,1984,"(-76.82065, 158.25808)"
767,Allan Hills 84165,94.7,Found,1984,"(-76.72679, 159.15597)"
768,Allan Hills 84166,39,Found,1984,"(-76.70446, 159.38647)"
769,Allan Hills 84167,150.7,Found,1984,"(-76.69004, 159.35472)"
770,Allan Hills 84168,14.2,Found,1984,"(-76.71881, 158.65853)"
771,Allan Hills 84169,98.4,Found,1984,"(-76.7478, 158.84629)"
772,Allan Hills 84170,39.2,Found,1984,"(-76.75606, 158.78074)"
773,Allan Hills 84171,36.6,Found,1984,"(-76.98612, 156.87504)"
774,Allan Hills 84172,3,Found,1984,"(-76.75732, 158.9042)"
775,Allan Hills 84173,1.7,Found,1984,"(-76.82169, 158.21104)"
776,Allan Hills 84174,32.2,Found,1984,"(-76.7285, 159.26298)"
777,Allan Hills 84175,35.4,Found,1984,"(-76.95201, 156.93536)"
778,Allan Hills 84176,4.6,Found,1984,"(-76.69029, 159.38336)"
779,Allan Hills 84177,7.3,Found,1984,"(-76.71105, 158.74719)"
780,Allan Hills 84178,0.4,Found,1984,"(-76.80065, 158.12891)"
781,Allan Hills 84179,46.5,Found,1984,"(-77.05109, 157.06566)"
782,Allan Hills 84180,47.4,Found,1984,"(-76.69406, 159.35644)"
783,Allan Hills 84181,32.9,Found,1984,"(-76.75729, 158.90418)"
784,Allan Hills 84182,14.2,Found,1984,"(-76.99829, 156.93829)"
785,Allan Hills 84183,27.8,Found,1984,"(-76.68431, 159.3422)"
786,Allan Hills 84184,42.1,Found,1984,"(-76.74662, 158.85187)"
787,Allan Hills 84185,4.8,Found,1984,"(-76.82192, 158.24979)"
788,Allan Hills 84186,19.6,Found,1984,"(-76.65807, 159.32555)"
789,Allan Hills 84187,25.9,Found,1984,"(-76.71976, 158.68913)"
790,Allan Hills 84188,3.1,Found,1984,"(-76.75272, 158.76745)"
791,Allan Hills 84189,8.7,Found,1984,"(-76.71444, 158.70131)"
792,Allan Hills 84190,7.9,Found,1984,"(-76.68361, 159.33783)"
793,Allan Hills 84191,14,Found,1984,"(-76.82219, 158.32775)"
794,Allan Hills 84192,4.2,Found,1984,"(-76.68029, 159.34296)"
795,Allan Hills 84193,9.4,Found,1984,"(-76.90674, 156.82425)"
796,Allan Hills 84194,3.9,Found,1984,"(-76.72364, 159.41487)"
797,Allan Hills 84195,2.1,Found,1984,"(-76.69848, 159.39858)"
798,Allan Hills 84196,10.2,Found,1984,"(-76.67941, 159.34173)"
799,Allan Hills 84197,8.2,Found,1984,"(-76.75722, 158.90399)"
800,Allan Hills 84198,5.4,Found,1984,"(-76.80287, 158.16296)"
801,Allan Hills 84199,27.1,Found,1984,"(-76.95666, 156.90066)"
802,Allan Hills 84200,8.5,Found,1984,"(-76.75725, 158.78341)"
803,Allan Hills 84201,6.3,Found,1984,"(-76.7574, 158.90775)"
804,Allan Hills 84202,87.5,Found,1984,"(-76.71905, 158.76475)"
805,Allan Hills 84203,8.8,Found,1984,"(-76.81428, 158.14376)"
806,Allan Hills 84204,24.4,Found,1984,"(-76.89116, 156.89215)"
807,Allan Hills 84205,25.2,Found,1984,"(-76.89031, 156.99504)"
808,Allan Hills 84206,15.1,Found,1984,"(-76.75149, 158.76535)"
809,Allan Hills 84207,4.5,Found,1984,"(-76.95208, 156.93724)"
810,Allan Hills 84208,20.9,Found,1984,"(-76.96206, 156.93099)"
811,Allan Hills 84209,5.5,Found,1984,"(-76.69843, 159.39841)"
812,Allan Hills 84210,8.8,Found,1984,"(-76.77051, 158.81479)"
813,Allan Hills 84211,49.2,Found,1984,"(-76.90272, 156.85108)"
814,Allan Hills 84212,7.1,Found,1984,"(-76.76216, 158.79286)"
815,Allan Hills 84213,6.7,Found,1984,"(-76.67544, 159.30823)"
816,Allan Hills 84214,4.9,Found,1984,"(-76.88141, 158.58062)"
817,Allan Hills 84215,9.2,Found,1984,"(-76.67946, 159.34206)"
818,Allan Hills 84216,5.5,Found,1984,"(-76.8209, 158.25076)"
